driver_friction,friction_walking_only,id,megafire,ndvi,driver_forest_structure_rumple,driver_mean_ndvi,driver_rumple_index,driver_erc_percentile,driver_fm100_percentile,driver_fm1000_percentile,driver_bi_percentile,driver_pdsi,driver_pdsi_z,driver_spei14d,driver_spei30d,driver_spei90d,driver_spei180d,driver_spei270d,driver_spei1y,driver_spei2y,driver_spei5y,driver_temp_percentile,driver_soil_water_percentile,driver_rh_hi_percentile,driver_rh_lo_percentile,driver_vpd_hPa_hi_percentile,driver_vpd_hPa_lo_percentile,driver_wind_speed_hi_percentile,driver_wind_speed_lo_percentile,driver_wind_aspect_alignment_rad,name_frap,overlapping_pct_frap,ignition_date,ignition_year,ignition_month,last_date,ewe_rank,size_rank,frp_rank,aoir_rank,aoi_rank,mecdf,total_area_ha,frp_90,aoir_max,aoi_max,predicted_aoi,actual_aoi_during_max_aoir,cum_area_ha_tminus1,acq_date_frp,acq_date_aoir,acq_date_aoi,event_day_aoir,event_day_aoi,event_duration,modeled_max_aoir,driver_concurrent_fire_count,driver_cumulative_fire_count,driver_cumulative_fire_area,driver_starting_npl,driver_mean_npl,ewe_top,size_top,aoir_top,frp_top,idx
0.00240846201427082,0.0127355690780292,37269,0,0.305963737724082,1.02084145894544,0.308219304392752,1.03794567314219,96.025,28.225,12.175,48.475,1.79039287567139,-0.0300646908581257,-0.319293200969696,-0.239769071340561,-0.31982347369194,0.469924300909042,-0.0298836100846529,0.240000024437904,1.13000011444092,0.170000001788139,99.75,31.275,74.125,7.425,99.75,50.6,82.6,17.575,0.151061004445827,RAMP,0.861128097245048,2006-07-23,2006,7,2006-07-26,2497,2586,2794.5,2591,2230,0.335966542750929,86.3084653122254,0,4.89081574709043,64.8472618127301,59.9564460656397,64.8472618127301,21.6468882655941,,2006-07-26,2006-07-26,4,4,4,0.0784162867505085,20,105,1003.72410190026,4,4,lower,size_lower,aoir_lower,frp_lower,439
0.0234588175111361,0.0258740386693016,37279,0,0.563567208484852,1.02229125117109,0.624265589657603,1.03400490413811,99.6,7.25,7.8,88.75,3.72337679862976,-0.244970347774929,-1.68978214263916,-1.69000005722046,0.0295040216296911,0.585185277980307,0.688460032145183,0.550097030714938,1.27956438064575,0.239824014902115,99.325,0,78.95,12.6,97.575,38.5,91.575,9.25,0.99744008932283,BALD - SAN RAFAEL COMPLEX,0.724108693834036,2006-07-24,2006,7,2006-08-02,509,673,837,653,653,0.745585501858736,924.899344907489,29.25,356.43807241286,430.949234267984,74.5111618551237,430.949234267984,280.515567042892,2006-07-26,2006-07-26,2006-07-26,3,3,10,1.7550413595235,57,110,1154.82581759567,4,4.6,lower,size_lower,aoir_lower,frp_lower,440
0.000893423435582981,0.0120169196010137,37288,0,0.165836066366767,1.00200046005148,0.173715801820317,1.03735744263784,83.25,43.3,23.3,47.4,0.645692298629067,-0.0674162136656896,0.48253352262757,0.46767999785287,0.254809957316944,0.242031372135336,-0.441772064295682,-0.030011558798807,1.00984364206141,-0.146681161631237,97.525,20.5,87.3,21.675,95.775,33.225,96.025,8.475,-0.488648569060814,WHISPERING PINES,0.696820526504604,2006-07-24,2006,7,2006-08-01,1417.5,1232,2794.5,1541,1472,0.546468401486989,366.024464726037,0,67.4188026408796,129.50183891458,62.0830362737004,129.50183891458,0,,2006-07-24,2006-07-24,1,1,9,0.735222297424547,54,110,1154.82581759567,4,4.55555555555556,lower,size_lower,aoir_lower,frp_lower,441
0.000896911517214599,0.0120000001043081,37314,0,0.399034808319729,1.02686519705973,0.409985009753938,1.02419876663645,99,18.45,15.4,54.55,2.66731171607971,0.0500657446682453,-0.276173801720143,-0.460102140903473,-0.529863825440407,0.389974504709244,0.100025460124016,0.405979585647583,1.45015716552734,0.320040595531464,99.75,57.5,71.025,3.775,99.75,57.6,76.475,18.025,0.996129622535986,SCOTT,0.902987235546504,2006-07-25,2006,7,2006-07-28,1919.5,1900,1103,2116,1869,0.450511152416357,172.357718152129,11.8181818181818,26.4512467857606,86.4106997753887,59.9594529896281,86.4106997753887,21.6492967971895,2006-07-25,2006-07-26,2006-07-26,2,2,4,0.365442957864087,17,117,1290.90418154813,4,4.25,lower,size_lower,aoir_lower,frp_lower,442
0.0196923140175373,0.019712794979449,37336,0,0.127551639502715,1.00077016181055,0.128619783912929,1.01355115077773,93.45,31.05,11.85,70.05,0.691735925111142,-0.185665298828057,0.529662611654827,0.66848455730812,-0.191796996734049,0.2111296626905,-0.286418146064303,-0.0969968364291093,1.03083549077694,0.0422452633375568,99.75,9,68.175,21.975,99.4,79.1,90.875,14.35,0.993709351489861,CALICO,0.990036671984761,2006-07-26,2006,7,2006-07-27,400,480,735,390,406,0.801115241635688,1463.61166775189,39.8461538461539,800.110216253681,862.19625956787,62.0860433141884,862.19625956787,0,2006-07-26,2006-07-26,2006-07-26,1,1,2,2.63096170572469,12,120,1299.9467497469,4,4,lower,size_lower,aoir_lower,frp_lower,443
0.0140815757894318,0.0206554767504154,37358,0,0.225613823258093,1.01684670620149,0.280264186238336,1.02135850209026,99.225,33.25,8.125,60.125,1.15065657029981,-0.234112316029875,0.0617401962694915,-1.05307824456174,-0.855528091866037,0.390067955851555,-0.0299587285470056,-0.037693566693501,0.894938245592381,0.0613861734931,92.75,40,92,12.5,91.75,13.75,95.125,16.5,0.985428594860007,GOLF,0.339543943216829,2006-07-27,2006,7,2006-08-09,893.5,683,2794.5,837,817,0.647769516728624,903.30985718321,0,228.956686937886,301.628165435985,72.6714784980986,301.628165435985,194.33452143497,,2006-08-01,2006-08-01,6,6,14,1.4232460287052,52,125,1657.02907757175,4,4.92857142857143,lower,size_lower,aoir_lower,frp_lower,444
0.0462674282187986,0.0491685048612051,37371,0,0.781054484345121,1.01732871887039,0.781054484345121,1.01414930801962,99.5,4.75,5.5,75.5,0.850162267684937,-0.939955711364746,-1.68980669975281,-1.4496773481369,-0.459993332624435,0.100000001490116,1.27999997138977,1.27987265586853,0.629999995231628,0.170039683580399,98.425,9,47.9,5.05,98,66.2,87.4,13.9,0.926485924422812,GOFF,0.652128660331176,2006-07-28,2006,7,2006-07-28,3313.5,3236,1036,3668,2893,0.107574349442379,21.6840605460504,15.0555555555556,-15.3187762150821,21.684060546051,37.0028367611331,21.684060546051,0,2006-07-28,2006-07-28,2006-07-28,1,1,1,-0.534417125331427,2,132,1698.59737179122,5,5,lower,size_lower,aoir_lower,frp_lower,445
0.00797801927872888,0.0152564417160974,37378,0,0.530508917126073,1.01068897177066,0.530508917126073,1.02778011711849,99.75,5.5,7,73.75,3.22985696792603,-1.04999661445618,-1.12993967533112,-0.900034785270691,-0.900034785270691,1.00999999046326,1.27999997138977,1.12999999523163,1.00999999046326,0.469999998807907,99,18.575,31.65,1.2,99,76.075,94.55,47.425,0.640224197966612,LAKIN,0.593304536832979,2006-07-28,2006,7,2006-07-28,1756.5,2050,2794.5,1414,1446,0.482109665427509,129.623454793263,0,82.0048312594836,129.623454793263,47.6186235337791,129.623454793263,0,,2006-07-28,2006-07-28,1,1,1,1.00140981045824,2,132,1698.59737179122,5,5,lower,size_lower,aoir_lower,frp_lower,446
0.0735644277056339,0.0737017638301887,37410,0,0.393742891697966,1.02913759518502,0.405591433820324,1.02329460533901,95.225,39.55,33.075,34.6,3.18615970611572,1.84942173163096,1.69026207923889,1.34799277782441,0.258126041293144,1.00999999046326,0.907454252243042,0.800114750862121,1.01803681850433,0.470022183656693,92.75,37.6,83.325,28.775,88.05,32.05,95.325,19.3,0.307366849634445,ROARING,0.759956787872676,2006-07-29,2006,7,2006-07-30,2932,3139,2794.5,3194,3788,0.185873605947955,43.2241466601853,0,-8.37884029518829,21.6586197041206,30.0374599992422,21.6586197040539,0,,2006-07-29,2006-07-30,1,2,2,-0.327041755400065,16,134,1700.10832898172,5,5,lower,size_lower,aoir_lower,frp_lower,447
0.00436478388371551,0.0136119664558549,37419,0,0.5747929403154,1.07999401619662,0.62868607273033,1.03364106001259,100,5.125,5.05,78.1,3.0428809751635,-0.709107489862304,-1.2799382725252,-0.957757115364075,0.02997518258319,0.586643086276625,1.27999997138977,1.27999997138977,1.00999999046326,0.91194354837591,96.25,0,46.125,2.625,96.375,61,97.25,40.25,0.947047573102797,JUNCTION,0.896618686917088,2006-07-30,2006,7,2006-08-04,711.5,624,2794.5,421,430,0.685176579925651,1012.64278866622,0,712.821554093708,776.505311890985,63.6837577972773,776.505311890985,65.0347344420277,,2006-07-31,2006-07-31,2,2,6,2.50087393294724,30,141,1721.42631335616,5,5,lower,size_lower,aoir_lower,frp_lower,448
0.00642596793759545,0.0141835729138592,37440,0,0.327907820695651,1.02193951157151,0.339628477441019,1.02276965203357,89.55,70.05,17.4,38.85,1.24318623142236,-0.530523658446946,-0.596049811048312,-1.39249434780214,-0.775856128042351,0.306141906987991,-0.279685830543852,-0.233138691011515,0.630019172538411,-0.189406200957994,85.875,38.5,91,38.125,78.375,15.125,90.375,29.75,0.814457143530663,OPEN,0.0144911339220895,2006-07-30,2006,7,2006-08-03,595,167,2794.5,125,117,0.70910780669145,6753.29606599175,0,2943.96733411478,3550.95279451953,47.6216027133706,2991.58893682815,0,,2006-07-30,2006-07-31,1,2,5,4.1402734454321,29,141,1721.42631335616,5,5,lower,size_lower,aoir_lower,frp_lower,449
0.00434496032792186,0.0452663122963788,37495,0,0.199748097818806,1.01011127753889,0.241442613724688,1.00436279842061,98.85,30.8,7.5,58.4,1.57078552915338,-0.210002605486334,-1.27998597831057,-1.37787915029024,-0.540014255465123,0.540000021457672,0.540000021457672,0.389999985694885,0.709999978542328,-0.0703148973746258,91.25,0,78.125,11.125,90.475,33.525,97.975,24.15,-0.727696924355324,46,0.58132932212729,2006-08-02,2006,8,2006-08-06,1681,1696,2794.5,1762,1646,0.497444237918216,215.415271852299,0,47.9223122417836,107.893163881705,59.9708516399215,107.893163881705,21.6530799474482,,2006-08-05,2006-08-05,4,4,5,0.587282876023555,10,164,1846.50385544059,5,5,lower,size_lower,aoir_lower,frp_lower,450
0.00974194227295564,0.0157887364848185,37530,0,0.147162838271385,1.00215348319076,0.147162838271385,1.02039246753484,98.5,43.75,11.25,55.5,2.11365031112324,-0.223613459955562,-1.00983374769037,-1.27999986301769,-0.467123568058014,0.63008392940868,0.629992956464941,0.533638268709183,0.710000032728369,-0.106288225813345,88.075,41.5,85.025,26.95,85.35,22.125,99.05,53.35,-0.78774672383893,ANNETTE,0.944840878209789,2006-08-05,2006,8,2006-08-05,2515.5,2812,2794.5,2212,2324,0.332016728624535,64.7738803890525,0,17.1479527284856,64.7738803890525,47.6259276605668,64.7738803890525,0,,2006-08-05,2006-08-05,1,1,1,0.307525129989371,2,171,1852.32564589121,5,5,lower,size_lower,aoir_lower,frp_lower,451
0.0244723061185518,0.0293639892147906,37554,0,0.32451267539699,1.01924747310354,0.406423214341644,1.01716788498002,88.3,39.75,25.9,47.7,-1.20974426225684,-0.0395721272561059,0.432545527027942,0.244295877297719,0.00086208655933538,0.540000021457672,0.0338505772898594,0.0760499898626886,1.00999999046326,0.248035647710164,94.475,0,68.075,2.575,95.25,44.45,56.15,8.725,0.933590642581632,COTTONWOOD,0.811321455526626,2006-08-06,2006,8,2006-08-08,510,703,821,673,707,0.745120817843866,860.043061371526,30.5,339.878824159281,387.505905205436,47.6270810461551,387.505905205436,0,2006-08-06,2006-08-06,2006-08-06,1,1,3,2.09632955891774,3,173,1853.4054461669,5,5,lower,size_lower,aoir_lower,frp_lower,452
0.0122761429021401,0.0185818041541747,37601,0,0.400093179944616,1.03042588268321,0.400093179944616,1.05498430578757,96.25,43.5,32,39,1.08991742134094,-0.309855818748474,0.629999935626984,0.170033127069473,-0.539854824542999,0.540000021457672,0.170000031590462,0.0300677139312029,1.00983917713165,0.169966876506805,98.425,16.55,36.35,4.05,98.75,70.85,90.15,13.425,-0.354608265452926,MOUNTAIN,0.259995252366161,2006-08-08,2006,8,2006-08-08,4139.5,4199,927,4040,4184,0.00836431226765799,21.6451614991578,21.91,-25.9841783413525,21.6451614991583,47.6293398405108,21.6451614991583,0,2006-08-08,2006-08-08,2006-08-08,1,1,1,-0.788667012420589,2,174,1862.00571673544,5,5,lower,size_lower,aoir_lower,frp_lower,453
0.0442734367347189,0.0442734367347189,37684,0,0.488065247431081,1.08964979760492,0.488065247431081,1.0299939373957,,,,,,,,,,,,,,,98.025,22.25,41.35,1.825,98.35,66.15,78.25,14.225,-0.0545490064650444,BAKE-OVEN,0.294177084697204,2006-08-13,2006,8,2006-08-13,3020.5,3329,2794.5,3189,3014,0.160083643122677,21.6792501818021,0,-8.36651574958513,21.6792501818024,30.0457659313875,21.6792501818024,0,,2006-08-13,2006-08-13,1,1,1,-0.326366160004885,2,179,1862.91852441018,5,5,lower,size_lower,aoir_lower,frp_lower,454
0.00393496422634,0.0140313360444857,37695,0,0.294744119214883,1.05753037253283,0.338028489289593,1.03250507179523,98.875,9.75,14.75,59.375,1.77320783734322,0.23072771809526,0.540044327576955,0.162812860968051,-0.145506762603584,0.638336612634395,0.10235730152085,0.318782403103767,1.29369548303741,0.332436918041536,94.75,0,50.825,2.5,96.325,57.1,59.85,8.5,0.326386332994981,QUAIL FIRE,0.858143640654524,2006-08-13,2006,8,2006-08-19,306,390,523,296,305,0.856180297397769,1977.6012396212,83.28,1191.21419528387,1269.77342693464,78.559231650772,1269.77342693464,495.789673792882,2006-08-14,2006-08-15,2006-08-15,3,3,7,2.78274087596268,8,179,1862.91852441018,5,5,lower,size_lower,aoir_lower,frp_lower,455
0.061268591164733,0.061268591164733,37730,0,0.745266639713221,1.0166798690557,0.761466416373244,1.02495609444051,99.75,2.45,4.175,80.4,-1.33019232749939,-0.590168237686157,-0.620117008686066,0.0999788790941238,-0.239958301186562,0.170056372880936,0.800184786319733,1.13007462024689,0.799925208091736,0.53985071182251,96.5,5.25,47.375,1.5,97.25,60.625,96,11,0.997855730038412,HANCOCK,0.94815115509745,2006-08-16,2006,8,2006-08-31,1227.5,1265,934,1518,1386,0.5817843866171,345.048770746596,21.3009090909091,70.2640126587618,129.903967093726,59.6399544349644,129.903967093726,43.36389356362,2006-08-19,2006-08-21,2006-08-21,6,6,16,0.778469736912815,11,181,1882.91330874963,5,5,lower,size_lower,aoir_lower,frp_lower,456
0.0199409554712474,0.0199409554712474,37733,0,0.39580160676278,1.01354782754526,0.39580160676278,1.02466756656926,,,,,,,,,,,,,,,91.6,38.5,67.85,5.1,93.175,39.4,88.025,55.125,-0.977400717107657,CANYON,0.999999999999949,2006-08-16,2006,8,2006-08-16,3876.5,3832,2794.5,4033,3690,0.0339219330855019,21.6613442573935,0,-25.9743400040409,21.6613442573927,47.6356842614337,21.6613442573927,0,,2006-08-16,2006-08-16,1,1,1,-0.788052848341593,2,181,1882.91330874963,5,5,lower,size_lower,aoir_lower,frp_lower,457
0.0283277136096287,0.0283277136096287,37772,0,0.713925600530508,1.01365454248748,0.713925600530508,1.01906465398793,99.5,12,13.5,70.25,2.67989110946655,0.359895259141922,1.27979695796967,0.539912700653076,0.53995543718338,1.00995361804962,1.28013300895691,1.27999997138977,1.00999999046326,0.800010323524475,98.275,17.575,35.675,0.25,98.85,68.55,69.9,16.7,0.997821582530361,PIGEON,0.969922254448803,2006-08-18,2006,8,2006-08-18,3427,3335,2794.5,3670,3020,0.0943308550185874,21.6790825446425,0,-15.338729733749,21.6790825446427,37.0178122783917,21.6790825446427,0,,2006-08-18,2006-08-18,1,1,1,-0.535051352107107,2,183,1886.57549183646,5,5,lower,size_lower,aoir_lower,frp_lower,458
0.00145559192730281,0.0120647217665916,37949,0,0.378398615632454,1.05218778114588,0.387047951559379,1.03641513345743,98.45,7.05,3.2,64.7,2.27833642417734,-0.287221478603103,-1.90551640093326,-0.8961833848872,-2.06639186252247,0.810084766149521,0.239999994635582,0.170000001788139,1.25217772126198,0.170000001788139,98.575,0.75,43.225,5.75,98.75,64.625,93.475,32.275,0.739867146354439,CROSS FIRE,0.724692347947323,2006-08-29,2006,8,2006-08-31,1357,1609,2794.5,1075,1146,0.557156133828996,236.817164007068,0,146.248242093813,193.894309957897,47.6460678640843,193.894309957897,0,,2006-08-29,2006-08-29,1,1,3,1.40351311109798,3,189,1893.26146455618,5,5,lower,size_lower,aoir_lower,frp_lower,459
0.00111613263592541,0.0120000001043081,37952,0,0.331459088600723,1.03345048991682,0.437877686112597,1.02495901890575,99.5,4.55,6.3,53.95,0.777424028786746,-1.09408836912627,-1.10533420521803,-1.13822820924147,-0.705804296199119,0.818587225133723,0.23506957987568,0.0266758809148362,1.00999697627444,-0.00496711228042842,97.475,48,52.7,5.25,98.225,61.75,97.975,14.525,-0.382093057282148,EMERALD,0.693248283715912,2006-08-30,2006,8,2006-09-01,650.5,769,1125.5,461,475,0.697955390334573,753.048811444641,10.8,628.670876899912,688.668530590345,59.997653690433,688.668530590345,21.6458079799168,2006-08-30,2006-08-31,2006-08-31,2,2,3,2.44045461127854,2,190,1895.63013155641,5,5,lower,size_lower,aoir_lower,frp_lower,460
0.00560624975773935,0.0134171037424711,38528,0,0.282304667410637,1.02389830170244,0.309203210229279,1.04145231770387,99.425,5.225,3.825,95.15,-0.0281760820710078,-0.836266717585651,-1.28013724088668,-1.33319315096227,-0.289454482224855,0.605022471910947,0.307475095929264,-0.0732114955323277,0.897329826665119,-0.212326181225661,81.25,19.625,66.125,10.5,84.875,37.125,96,19.125,0.299118391548728,PINNACLES,0.687280866106737,2006-09-20,2006,9,2006-09-23,644.5,605,1201,391,410,0.698884758364312,1053.91326545114,7.2027972027972,798.509122212775,860.669887102463,62.1607648896878,860.669887102463,0,2006-09-20,2006-09-20,2006-09-20,1,1,4,2.62798701336496,8,206,2660.68854183627,4,3.5,lower,size_lower,aoir_lower,frp_lower,461
0.00103919080199105,0.0124888187007882,38618,0,0.193611685287326,1.0068398766696,0.193806244962881,1.03297511658115,99.5,5.3,8.575,79.15,3.01233246207237,-0.498586974292994,-1.12978170752526,-0.709999978542328,-0.485192428529263,1.12999999523163,0.800002365112305,0.710002095997334,0.900002565085888,0.470001646876335,91.075,0,21.475,0.75,93.825,66.125,86.075,10.675,-0.0542487099732018,YOLO,0.874087129024924,2006-09-23,2006,9,2006-09-24,1495,1786,2794.5,1089,1200,0.530901486988848,193.989019975619,0,143.093714166958,172.691917886688,29.5982037197294,172.691917886688,0,,2006-09-23,2006-09-23,1,1,2,1.76379551114148,5,211,2723.1185836863,3,3,lower,size_lower,aoir_lower,frp_lower,462
0.00149129459168762,0.0120000001043081,38836,0,0.72969995045667,1.01642741466992,0.72969995045667,1.02302676456432,83.75,22.75,16.5,66,0.485413998365402,-2.39254152774811,-0.35506346821785,-1.16742163896561,-1.26995745301247,-0.259956922382116,0.71000449359417,1.27999997138977,1.00999999046326,0.607518911361694,80,3.5,76.625,24.05,79.7,28.525,76.775,18.8,-0.627209890599687,NOBLE,0.675617187131934,2006-09-30,2006,9,2006-09-30,3500.5,3390,2794.5,3672,3081,0.0857342007434944,21.6743183731194,0,-15.3832588246526,21.6743183731198,37.0575771977724,21.6743183731198,0,,2006-09-30,2006-09-30,1,1,1,-0.53634476902729,1,220,2753.92700824371,3,3,lower,size_lower,aoir_lower,frp_lower,463
0.0265161272040323,0.0265161272040323,39069,0,0.464407579497421,1.05191513147339,0.464407579497421,1.01604485608865,96.5,59.25,29.5,37.5,2.76007437705994,-0.669969856739044,0.630250751972199,-0.029994172975421,-0.620115697383881,0.0299999993294477,0.320053458213806,0.629884362220764,1.69014251232147,0.540000021457672,64.675,33.75,93.25,20.075,74.425,8.5,83.525,10.475,0.764595399316813,DAY,0.999999999999957,2006-10-10,2006,10,2006-10-10,3986,4159,2794.5,3733,4136,0.0197490706319703,21.648169426359,0,-16.4758489660873,21.6481694263585,38.1240183924458,21.6481694263585,0,,2006-10-10,2006-10-10,1,1,1,-0.565923589694085,1,229,2770.74275283793,2,2,lower,size_lower,aoir_lower,frp_lower,464
0.00414191652902553,0.0130865270193146,39081,0,0.172283184277279,1.00113650453639,0.172283184277279,1.03431465164644,57.5,76,44,25.5,0.870882034301758,-0.330315381288528,1.1297562122345,0.169937014579773,-0.460024565458298,-0.38975602388382,0.100240871310234,0.320180952548981,0.630071997642517,-0.0997155159711838,69.75,59.5,82.75,17.1,75.875,18.9,81.3,12.475,0.265460520372178,CUYAMA,0.978295349244674,2006-10-11,2006,10,2006-10-11,1711,2003,2794.5,1283,1367,0.492332713754647,150.808442323508,0,103.107919664867,150.808442323508,47.7005226586413,150.808442323508,0,,2006-10-11,2006-10-11,1,1,1,1.15106808254599,1,230,2770.95926660003,2,2,lower,size_lower,aoir_lower,frp_lower,465
0.0270569449314823,0.0270569449314823,39195,0,0.546894692572667,1.05546928362395,0.546894692572667,1.02632708076414,89.75,71.25,44.75,50,2.26012682914734,-0.299955308437347,0.800059616565704,0.470065176486969,-0.459694564342499,-0.320065170526505,0.320000022649765,0.170026063919067,1.28015828132629,0.24019555747509,72.75,54.15,70,5.9,81.975,31.075,98.45,10.725,0.985975791439386,DAY,0.750993312671686,2006-10-18,2006,10,2006-10-18,4008.5,4166,2794.5,3735,4144,0.0181226765799256,21.6479325455985,0,-16.4809332751715,21.647932545599,38.1288658207705,21.647932545599,0,,2006-10-18,2006-10-18,1,1,1,-0.56606167290568,1,238,2944.38180021151,1,1,lower,size_lower,aoir_lower,frp_lower,466
0.04577157309795,0.04577157309795,39248,0,0.471010504698704,1.03217343647118,0.471010504698704,1.01627943260614,97.75,19,24.75,61.75,1.21959936618805,-1.45001208782196,-0.389984905719757,-0.459992974996567,-0.540020406246185,-0.540059626102448,0.709872424602509,1.12999999523163,0.800010085105896,0.799966812133789,86.675,27,37.85,5.4,89.85,59.4,69.1,18.85,-0.197615811304882,PIGEON,0.953922632611286,2006-10-23,2006,10,2006-10-23,3788.5,3332,2794.5,4044,3017,0.0446096654275093,21.6791663595572,0,-26.0293950907484,21.679166359555,47.7085614503033,21.679166359555,0,,2006-10-23,2006-10-23,1,1,1,-0.78875914333793,3,245,2958.39857683328,1,1,lower,size_lower,aoir_lower,frp_lower,467
0.01490104677582,0.0204908429723547,39295,0,0.483842639743003,1.02157968478181,0.483842639743003,1.02760764644991,,,,,,,,,,,,,,,84.15,23.5,39.275,2.65,89.375,51.95,72.45,12.6,0.812842601356025,PIGEON,1.00000000000001,2006-10-26,2006,10,2006-10-26,3434.5,3333,2794.5,3676,3018,0.0936338289962825,21.6791454054464,0,-15.3955992053801,21.6791454054475,37.0747446108276,21.6791454054475,0,,2006-10-26,2006-10-26,1,1,1,-0.536585242326559,2,248,2959.26371503885,1,1,lower,size_lower,aoir_lower,frp_lower,468
0.00107290307906541,0.0120000001043081,39313,0,0.325736362750187,1.0160877746261,0.325736362750187,1.05985625374862,97.25,5.25,33.25,92.25,2.42034435272217,-0.840007066726685,-0.7099489569664,-0.169960305094719,-1.00980663299561,-0.709843516349793,0.54008287191391,0.390000015497208,1.13029456138611,0.469999998807907,78.525,38.75,25.35,0.5,87.025,48.975,99,89.575,-0.13872465340779,DAY,0.924802139606682,2006-10-27,2006,10,2006-10-27,3964.5,4148,2794.5,3736,4123,0.0213754646840149,21.6487425519284,0,-16.4846634828264,21.6487425519284,38.1334060347548,21.6487425519284,0,,2006-10-27,2006-10-27,1,1,1,-0.566143324762182,3,250,2959.69675122297,1,1,lower,size_lower,aoir_lower,frp_lower,469
0.0398325184692762,0.0402034252682435,39335,0,0.581057954555432,1.03186971298185,0.609845962529443,1.02670434790559,95.05,19.025,26.575,54.225,1.37396477460861,-2.00906553268432,-1.21399997472763,-0.8720638692379,-0.791004884243012,-0.44600537121296,0.207022316753864,1.12999999523163,0.799991643428803,0.710048735141754,83.875,21.25,65.325,2.35,89.4,34.675,82.6,23.3,0.907782669138202,PIGEON,1.00000000000003,2006-10-28,2006,10,2006-11-01,3270,3056,2794.5,3677,3022,0.115706319702602,43.2638139247443,0,-15.3977450058285,21.6784960525371,37.0762410583656,21.6784960525371,0,,2006-10-28,2006-10-28,1,1,5,-0.536655557833585,9,253,2962.07377563176,1,1,lower,size_lower,aoir_lower,frp_lower,470
0.00714562460780144,0.0128298507301838,39377,0,0.324083467825707,1.01832745638351,0.324083467825707,1.02859159683403,,,,,,,,,,,,,,,71.1,18.575,59.75,13.525,78.45,32.65,83.975,53.7,0.339370701429106,DAY,0.99999999999999,2006-10-31,2006,10,2006-10-31,4088.5,4155,2794.5,4050,4131,0.0116171003717472,21.6483867086029,0,-26.0663852746447,21.6483867086031,47.7147719832478,21.6483867086031,0,,2006-10-31,2006-10-31,1,1,1,-0.790310100386792,2,256,2964.66545287099,1,1,lower,size_lower,aoir_lower,frp_lower,471
0.0315291747863826,0.0342149603529833,39398,0,0.61814834623338,1.02128404061909,0.61814834623338,1.02969886635418,73.25,36,24.75,0,0.972445696592331,-2.35689774155617,-1.27999997138977,-0.989355187863112,-0.96504844725132,-0.565006220713258,0.104392881155945,1.13936100155115,0.680689949542284,0.621907848864794,56.325,23,66.275,28,66.8,32.4,85.8,38.725,-0.368734883170871,PIGEON,0.499999879272063,2006-11-01,2006,11,2006-11-01,2030.5,2333,2794.5,1738,1671,0.425882899628253,86.7140470319751,0,49.635448946253,86.714047031974,37.078598085721,86.714047031974,0,,2006-11-01,2006-11-01,1,1,1,0.849575957331746,4,258,2965.96176763191,1,1,lower,size_lower,aoir_lower,frp_lower,472
0.00120346520840109,0.0120000001043081,41769,0,0.466243165462629,1.02258387595311,0.466243165462629,1.02915868390062,99.75,9.25,12.25,34.25,-3.55174433101307,-3.53458480401473,-0.396526967937296,-1.69000005722046,-1.69000005722046,-2.08999991416931,-2.08999991416931,-1.45022976398468,-1.00999999046326,0.100006121126088,82.5,67.25,35.675,4.075,90.35,48.2,94.9,24.15,0.973684767603312,BARHAM,0.683978726252431,2007-03-31,2007,3,2007-03-31,2479,2772,2794.5,2213,2234,0.338522304832714,64.844554352065,0,17.0144761250213,64.8445543520636,47.8300782270423,64.8445543520636,0,,2007-03-31,2007-03-31,1,1,1,0.304338241040313,2,45,136.911587859456,1,1,lower,size_lower,aoir_lower,frp_lower,473
0.0109862449948678,0.0149079431332936,41780,0,0.19090703720203,1.00521768049857,0.220598354782996,1.03677769827875,93.4,28.675,31.675,87.65,-4.49995756149292,-3.08315914406685,-1.45022666454315,-2.08981156349182,-2.08999991416931,-2.08999991416931,-2.08999991416931,-2.08999991416931,-1.13008499145508,-0.389825373888016,75.4,70.5,87,13.525,81.45,14.5,94.5,15.025,0.996904484058577,LOS FLORES,0.876365473171947,2007-03-31,2007,3,2007-04-11,463,485,888,401,409,0.77067843866171,1440.50237335138,25.3484848484849,767.854105257081,860.95389865782,93.0997934007394,860.95389865782,64.8478384859537,2007-04-01,2007-04-01,2007-04-01,2,2,12,2.22436899387349,5,45,136.911587859456,1,1,lower,size_lower,aoir_lower,frp_lower,474
0.000888823810700242,0.0120000001043081,42755,0,0.145059929725265,1.00397558878064,0.145674039476132,1.04186023154359,99.5,2.25,23,57.25,-4.1499171257019,-1.32963836193085,-1.44983375072479,0.0299999993294477,-1.01005530357361,-2.08999991416931,-2.08999991416931,-2.08999991416931,-1.45000004768372,-0.0299999713897705,93.25,43,65.25,1.5,97.45,35.65,97.85,8.1,0.998190725954017,DAWSON,0.5276378965521,2007-05-09,2007,5,2007-05-12,3236,2602,918,3749,2854,0.120353159851301,86.2983849018186,22.8888888888889,-17.0932377680699,43.1957276807997,60.2889654488696,43.1957276807997,21.6443600884117,2007-05-09,2007-05-10,2007-05-10,2,2,4,-0.333407498691495,3,61,170.717819374301,2,2,lower,size_lower,aoir_lower,frp_lower,475
